TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.github.jsonldjava.core.JsonLdApi,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,247,0.3,2,55,265,336195,1582724715653,0.40643863179074446,0111111111111111111000000111111111111011111101111111111110000000000111000000000000000000000001001110001111000001111111010000000000000000000000000000000000000000000000000000000111111111111110000000111101111110111111101010000000000000000010000000000000001010000001000100010000000000001010000000000000000000000000000000000000000100000010100000000000000000100000000000000000011010000000010000000000000000000001110011100000000000000000010000001100001011111001111111111010100000000000001100000000000000000100000000000000111111111111111111111111001110011011111111110110000000000000000000000000000000000111100000000000000000000111111111111111111111111111111111111110001101111111111100000000000000000000000000000000011111111111111011111111111111111111111111111100000000000001000111111111111111111111100011100110000000001011111111111111000000000000110111001011111011111111100000000000000000000000111000000000000000000000000000011111101111111111111111111111111111111111111000000000000000000000000111111111,0.2861602497398543,1111111111111011111111110111101111100111001111110001111100100000000001000000000000000000000001000010110111001001101101010100000000000000000000000000000000000000000000000000000000000111111010000000000000011101011100111111110101010000000000000001000000000000000001010000000001000100010000000000000001010000000000000000000000000000000000000000000001000000000000010100000000000100000000000001010000000001000000000000000000000000010011010100000000000000000000000000010100010011010000000000010100011100111100110100101101000111011111111111010000000001010001111110111111111111010001111101000101000001010111110011111111101111101111111100000010110011010111110000010000000000000000000001000000000000000000010001000001001000000000000000000000000000000000000000000000000000000110111110110100000000000000000100000000000000000000000100000000000000000001000000000000000000000000000001111111111111010000000000010011111100100000000000000111111111000110111101111100000000000000000,1.0,1111111111111111111111111,0,0,25,2,0.5261382799325464,11111111111111001111111111101110111111100011110100111110111110100011111111101110101000000000000000000000000000000000000011111111111111111111111111110111111111111111111111101001100000000000111011111111111111111111111110111111011111111111111101111110111101111111111111111110110000001100000000001110111111000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111101111111000000000000000000000000000000000011000011111111111000000000000000000000000000000000011111111111111111110111111111111111111110110000000000000000000000000000000000000,0.625,1111111111011011011011011001001010100100,0.9,11111111111111111100,0.9,11111111111111111100,0.2133194588969823,1001111101001100111111101111110110100110110101000001101010000000000001000000000000000000000001000011001011001001000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000011100111100111111101100101000000000000001000000000000000000101000000001000010001000000000000001010000000000000000000000000000000000000000000000100000000000010000100000000100000000000001001000000001000000000000000000000000011001001010000000000000000000000000000110010011100000000000001100010110011000000000000000000111011111111110011000000000011001010111011111111111100001111010100011000000110111101101111111100000000111100000000000000000000000000000000000000000000000000000000000000000000000010001000001001000000000000000000000000000000000000000000000000000000111101111010010000000000000000100000000000000000000000100000000000000000000100000000000000000000000000001111011000000000000000000000000011101000000000000000111100100000000111011111100000000000000000
